user_id,timestamp,key,mapped_to,event,filename,mapping_type
12,2024-10-22 09:56:18,input_1,Ctrl+^,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-22 09:56:18,input_2,v,mapping,012_20241022_091527_key_events.csv,char
12,2024-10-22 09:56:18,input_3,Shift+Alt+a,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-22 09:57:16,input_1,Ctrl+>,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-22 09:57:16,input_2,v,mapping,012_20241022_091527_key_events.csv,char
12,2024-10-22 09:57:16,input_3,Shift+Alt+a,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-22 09:58:06,input_1,.+Ctrl,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-22 09:58:06,input_2,v,mapping,012_20241022_091527_key_events.csv,char
12,2024-10-22 09:58:06,input_3,Shift+Alt+a,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-22 09:59:03,input_1,Shift+Alt+k,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-22 09:59:03,input_2,v,mapping,012_20241022_091527_key_events.csv,char
12,2024-10-22 09:59:03,input_3,Shift+Alt+a,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-22 13:58:29,input_1,Shift+Alt+k,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-22 13:58:29,input_2,v,mapping,012_20241022_091527_key_events.csv,char
12,2024-10-22 13:58:29,input_3,Shift+Alt+a,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-22 15:15:04,input_1,Shift+Alt+k,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-22 15:15:04,input_2,v,mapping,012_20241022_091527_key_events.csv,char
12,2024-10-22 15:15:04,input_3,Shift+Alt+a,mapping,012_20241022_091527_key_events.csv,shortcut
12,2024-10-23 09:14:13,input_1,Shift+Alt+k,mapping,012_20241023_091408_key_events.csv,shortcut
12,2024-10-23 09:14:13,input_2,v,mapping,012_20241023_091408_key_events.csv,char
12,2024-10-23 09:14:13,input_3,Shift+Alt+a,mapping,012_20241023_091408_key_events.csv,shortcut
12,2024-10-23 09:38:33,input_1,Left,mapping,012_20241023_091408_key_events.csv,keyboard_key
12,2024-10-23 09:38:33,input_2,Ctrl+F5,mapping,012_20241023_091408_key_events.csv,shortcut
12,2024-10-23 09:38:33,input_3,Right,mapping,012_20241023_091408_key_events.csv,keyboard_key
12,2024-10-23 12:09:35,input_1,Left,mapping,012_20241023_091408_key_events.csv,keyboard_key
12,2024-10-23 12:09:35,input_2,Ctrl+F5,mapping,012_20241023_091408_key_events.csv,shortcut
12,2024-10-23 12:09:35,input_3,Right,mapping,012_20241023_091408_key_events.csv,keyboard_key
12,2024-10-24 12:15:13,input_1,Left,mapping,012_20241024_121508_key_events.csv,keyboard_key
12,2024-10-24 12:15:13,input_2,Ctrl+F5,mapping,012_20241024_121508_key_events.csv,shortcut
12,2024-10-24 12:15:13,input_3,Right,mapping,012_20241024_121508_key_events.csv,keyboard_key
12,2024-10-24 12:51:01,input_1,Ctrl+c,mapping,012_20241024_121508_key_events.csv,shortcut
12,2024-10-24 12:51:01,input_2,Ctrl+F5,mapping,012_20241024_121508_key_events.csv,shortcut
12,2024-10-24 12:51:01,input_3,Ctrl+v,mapping,012_20241024_121508_key_events.csv,shortcut
12,2024-10-24 13:30:14,input_1,Left,mapping,012_20241024_121508_key_events.csv,keyboard_key
12,2024-10-24 13:30:14,input_2,Ctrl+F5,mapping,012_20241024_121508_key_events.csv,shortcut
12,2024-10-24 13:30:14,input_3,Right,mapping,012_20241024_121508_key_events.csv,keyboard_key
12,2024-10-24 13:49:46,input_1,Left,mapping,012_20241024_121508_key_events.csv,keyboard_key
12,2024-10-24 13:49:46,input_2,Ctrl+F5,mapping,012_20241024_121508_key_events.csv,shortcut
12,2024-10-24 13:49:46,input_3,Right,mapping,012_20241024_121508_key_events.csv,keyboard_key
12,2024-10-25 09:01:59,input_1,Ctrl+c,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 09:01:59,input_2,Ctrl+a,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 09:01:59,input_3,Ctrl+v,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 09:04:35,input_1,Ctrl+c,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 09:04:35,input_2,Ctrl+a,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 09:04:35,input_3,Ctrl+v+Shift,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 09:05:09,input_1,Ctrl+c,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 09:05:09,input_2,Ctrl+a,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 09:05:09,input_3,Ctrl+Shift+v,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 10:54:51,input_1,Ctrl+c,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 10:54:51,input_2,Ctrl+a,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 10:54:51,input_3,Ctrl+Shift+v,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 13:17:07,input_1,Ctrl+c,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 13:17:07,input_2,nexttrack,mapping,012_20241025_090117_key_events.csv,media_key
12,2024-10-25 13:17:07,input_3,Ctrl+Shift+v,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 15:33:40,input_1,Ctrl+c,mapping,012_20241025_090117_key_events.csv,shortcut
12,2024-10-25 15:33:40,input_2,nexttrack,mapping,012_20241025_090117_key_events.csv,media_key
12,2024-10-25 15:33:40,input_3,Ctrl+Shift+v,mapping,012_20241025_090117_key_events.csv,shortcut
