user_id,key,mapped_to,first_down_time,up_time,down_count,filename
8,Key.f23,Down,2024-10-15 08:28:56,2024-10-15 08:28:57,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-16 08:05:50,2024-10-16 08:05:51,2,008_20241016_074530_key_events.csv
8,Key.f23,Right,2024-10-14 13:07:49,2024-10-14 13:11:04,2,008_20241014_083344_key_events.csv
8,Key.f23,Right,2024-10-14 13:07:47,2024-10-14 13:07:48,2,008_20241014_083344_key_events.csv
8,Key.f23,Right,2024-10-14 13:06:47,2024-10-14 13:06:48,2,008_20241014_083344_key_events.csv
8,Key.f23,Right,2024-10-14 13:06:45,2024-10-14 13:06:46,2,008_20241014_083344_key_events.csv
8,Key.f23,Right,2024-10-14 13:06:43,2024-10-14 13:06:43,2,008_20241014_083344_key_events.csv
8,Key.f23,Right,2024-10-14 13:06:25,2024-10-14 13:06:42,2,008_20241014_083344_key_events.csv
8,Key.f23,Right,2024-10-14 13:06:24,2024-10-14 13:06:25,2,008_20241014_083344_key_events.csv
8,Key.f23,Right,2024-10-14 13:06:02,2024-10-14 13:06:03,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-16 08:05:52,2024-10-16 08:05:52,2,008_20241016_074530_key_events.csv
8,Key.f23,Down,2024-10-16 08:04:29,2024-10-16 08:04:30,2,008_20241016_074530_key_events.csv
8,Key.f23,Down,2024-10-15 08:29:21,2024-10-15 08:29:21,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-16 08:04:10,2024-10-16 08:04:11,2,008_20241016_074530_key_events.csv
8,Key.f23,Down,2024-10-15 12:47:31,2024-10-16 08:01:22,2,008_20241016_074530_key_events.csv
8,Key.f23,Down,2024-10-15 12:47:09,2024-10-15 12:47:10,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 12:47:08,2024-10-15 12:47:09,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 09:27:44,2024-10-15 09:27:45,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 09:27:43,2024-10-15 09:27:44,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 09:27:29,2024-10-15 09:27:34,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:30:28,2024-10-15 08:30:29,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:29:48,2024-10-15 08:29:48,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-14 16:11:48,2024-10-14 16:11:49,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 16:10:16,2024-10-14 16:10:47,2,008_20241014_083344_key_events.csv
8,Key.f22,Ctrl+t,2024-10-15 14:24:24,2024-10-15 14:46:00,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-14 16:10:13,2024-10-14 16:10:14,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:35:09,2024-10-14 13:35:09,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:30:10,2024-10-14 13:30:11,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:30:07,2024-10-14 13:30:08,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:30:04,2024-10-14 13:30:04,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:29:58,2024-10-14 13:29:59,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:29:49,2024-10-14 13:29:49,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:29:45,2024-10-14 13:29:46,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:29:23,2024-10-14 13:29:24,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:29:19,2024-10-14 13:29:21,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:29:15,2024-10-14 13:29:15,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:10:47,2024-10-14 13:10:47,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:10:43,2024-10-14 13:10:44,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:10:42,2024-10-14 13:10:42,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:09:15,2024-10-14 13:09:15,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:08:07,2024-10-14 13:08:07,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:08:07,2024-10-14 13:08:07,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:07:59,2024-10-14 13:08:00,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:02:57,2024-10-14 13:02:57,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:02:46,2024-10-14 13:02:47,2,008_20241014_083344_key_events.csv
8,Key.f22,Ctrl+t,2024-10-17 08:27:37,2024-10-17 08:43:36,2,008_20241017_081658_key_events.csv
8,Key.f22,Ctrl+t,2024-10-16 08:47:51,2024-10-16 08:53:59,2,008_20241016_074530_key_events.csv
8,Key.f23,Down,2024-10-14 13:35:23,2024-10-14 13:35:23,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:35:32,2024-10-14 13:35:33,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:35:38,2024-10-14 13:35:39,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:55:33,2024-10-14 15:55:33,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 16:10:13,2024-10-14 16:10:13,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:57:55,2024-10-14 16:05:31,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:57:54,2024-10-14 15:57:54,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:57:49,2024-10-14 15:57:50,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:57:48,2024-10-14 15:57:49,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:55:51,2024-10-14 15:55:52,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:55:51,2024-10-14 15:55:51,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:55:38,2024-10-14 15:55:39,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:55:36,2024-10-14 15:55:37,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:55:32,2024-10-14 15:55:33,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:35:41,2024-10-14 13:35:42,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:55:23,2024-10-14 15:55:24,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:55:18,2024-10-14 15:55:18,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:54:35,2024-10-14 15:55:15,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:54:23,2024-10-14 15:54:23,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 15:53:52,2024-10-14 15:53:52,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:49:19,2024-10-14 13:49:20,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:49:18,2024-10-14 13:49:18,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:35:47,2024-10-14 13:48:42,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 13:35:44,2024-10-14 13:35:44,2,008_20241014_083344_key_events.csv
8,Key.f23,nexttrack,2024-10-14 09:13:10,2024-10-14 09:13:11,2,008_20241014_083344_key_events.csv
8,Key.f23,nexttrack,2024-10-14 13:00:16,2024-10-15 12:49:03,2,008_20241015_080112_key_events.csv
8,Key.f23,nexttrack,2024-10-15 13:16:38,2024-10-15 13:16:41,2,008_20241015_080112_key_events.csv
8,Key.f23,nexttrack,2024-10-15 13:16:58,2024-10-15 13:17:00,2,008_20241015_080112_key_events.csv
8,Key.f24,Down,2024-10-17 11:57:51,2024-10-17 11:57:51,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 11:57:50,2024-10-17 11:57:50,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:53:34,2024-10-17 08:53:34,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:53:15,2024-10-17 08:53:23,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:53:05,2024-10-17 08:53:06,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:53:00,2024-10-17 08:53:01,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:49:50,2024-10-17 08:50:58,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:49:48,2024-10-17 08:49:49,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:49:39,2024-10-17 08:49:40,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:49:37,2024-10-17 08:49:38,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:49:36,2024-10-17 08:49:36,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:49:12,2024-10-17 08:49:12,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:49:06,2024-10-17 08:49:07,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:48:42,2024-10-17 08:48:43,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:48:30,2024-10-17 08:48:36,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:48:20,2024-10-17 08:48:21,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:46:54,2024-10-17 08:46:54,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:46:49,2024-10-17 08:46:49,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:44:48,2024-10-17 08:44:49,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:44:46,2024-10-17 08:44:46,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:44:45,2024-10-17 08:44:45,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 11:57:54,2024-10-17 11:57:55,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 11:58:25,2024-10-17 11:58:26,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:10:11,2024-10-17 12:10:12,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:17:56,2024-10-17 12:17:56,2,008_20241017_081658_key_events.csv
8,Key.f24,Up,2024-10-14 16:33:52,2024-10-14 16:33:52,2,008_20241014_083344_key_events.csv
8,Key.f24,Up,2024-10-14 16:31:24,2024-10-14 16:31:25,2,008_20241014_083344_key_events.csv
8,Key.f24,Up,2024-10-14 16:31:21,2024-10-14 16:31:21,2,008_20241014_083344_key_events.csv
8,Key.f24,Up,2024-10-14 16:31:21,2024-10-14 16:31:21,2,008_20241014_083344_key_events.csv
8,Key.f24,Up,2024-10-14 16:25:16,2024-10-14 16:25:19,2,008_20241014_083344_key_events.csv
8,Key.f24,Up,2024-10-14 16:23:23,2024-10-14 16:23:24,2,008_20241014_083344_key_events.csv
8,Key.f24,Right,2024-10-14 13:48:34,2024-10-14 13:48:34,2,008_20241014_083344_key_events.csv
8,Key.f24,Enter,2024-10-15 12:49:39,2024-10-15 12:58:50,2,008_20241015_080112_key_events.csv
8,Key.f24,Down,2024-10-17 12:17:57,2024-10-17 12:17:57,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:17:53,2024-10-17 12:17:55,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:10:29,2024-10-17 12:10:29,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:13:43,2024-10-17 12:13:43,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:13:35,2024-10-17 12:13:36,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:12:44,2024-10-17 12:12:53,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:12:17,2024-10-17 12:12:18,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:12:12,2024-10-17 12:12:16,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:12:09,2024-10-17 12:12:10,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:11:50,2024-10-17 12:12:02,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:11:38,2024-10-17 12:11:48,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 12:10:58,2024-10-17 12:10:59,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:44:43,2024-10-17 08:44:43,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:44:35,2024-10-17 08:44:35,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:43:30,2024-10-17 08:43:30,2,008_20241017_081658_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 13:18:50,2024-10-14 13:19:31,2,008_20241014_083344_key_events.csv
8,Key.f24,Down,2024-10-17 08:31:36,2024-10-17 08:31:37,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:31:18,2024-10-17 08:31:19,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:30:47,2024-10-17 08:30:47,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:30:22,2024-10-17 08:30:34,2,008_20241017_081658_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 13:32:26,2024-10-14 13:32:37,2,008_20241014_083344_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 13:27:28,2024-10-14 13:27:46,2,008_20241014_083344_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 13:24:59,2024-10-14 13:25:13,2,008_20241014_083344_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 13:23:44,2024-10-14 13:23:56,2,008_20241014_083344_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 13:21:24,2024-10-14 13:21:35,2,008_20241014_083344_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 13:15:31,2024-10-14 13:15:55,2,008_20241014_083344_key_events.csv
8,Key.f24,Down,2024-10-17 08:32:31,2024-10-17 08:32:32,2,008_20241017_081658_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 13:02:05,2024-10-14 13:07:04,2,008_20241014_083344_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 12:58:18,2024-10-14 12:58:44,2,008_20241014_083344_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 12:53:04,2024-10-14 12:53:23,2,008_20241014_083344_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 12:45:04,2024-10-14 12:46:37,2,008_20241014_083344_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 10:34:26,2024-10-14 10:34:49,2,008_20241014_083344_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 09:27:47,2024-10-14 09:29:19,2,008_20241014_083344_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 09:22:34,2024-10-14 09:22:59,2,008_20241014_083344_key_events.csv
8,Key.f23,nexttrack,2024-10-15 16:05:53,2024-10-15 16:05:57,2,008_20241015_080112_key_events.csv
8,Key.f23,nexttrack,2024-10-15 14:41:18,2024-10-15 15:00:48,2,008_20241015_080112_key_events.csv
8,Key.f24,Down,2024-10-17 08:32:13,2024-10-17 08:32:13,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:32:42,2024-10-17 08:32:54,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:43:25,2024-10-17 08:43:26,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:38:53,2024-10-17 08:38:53,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:43:17,2024-10-17 08:43:25,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:42:22,2024-10-17 08:42:23,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:41:50,2024-10-17 08:41:51,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:41:27,2024-10-17 08:41:27,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:40:36,2024-10-17 08:40:36,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:40:21,2024-10-17 08:40:21,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:39:41,2024-10-17 08:39:58,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:39:12,2024-10-17 08:39:20,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:38:54,2024-10-17 08:38:55,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:38:05,2024-10-17 08:38:05,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:34:33,2024-10-17 08:34:34,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:38:03,2024-10-17 08:38:04,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:37:56,2024-10-17 08:37:57,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:37:24,2024-10-17 08:37:25,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:37:14,2024-10-17 08:37:14,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:37:12,2024-10-17 08:37:13,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:36:25,2024-10-17 08:36:46,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:36:09,2024-10-17 08:36:09,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:35:59,2024-10-17 08:36:00,2,008_20241017_081658_key_events.csv
8,Key.f24,Down,2024-10-17 08:35:20,2024-10-17 08:35:21,2,008_20241017_081658_key_events.csv
8,Key.f22,Ctrl+t,2024-10-16 07:50:33,2024-10-16 07:55:12,2,008_20241016_074530_key_events.csv
8,Key.f22,Ctrl+t,2024-10-15 12:38:48,2024-10-15 12:39:00,2,008_20241015_080112_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:03:27,2024-10-16 15:03:28,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 10:23:32,2024-10-17 10:23:50,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 12:47:45,2024-10-17 12:48:40,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 12:47:26,2024-10-17 12:47:35,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 12:47:17,2024-10-17 12:47:18,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 12:44:47,2024-10-17 12:44:48,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 11:39:47,2024-10-17 11:39:49,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 11:33:57,2024-10-17 11:35:51,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 11:32:01,2024-10-17 11:33:10,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 11:29:13,2024-10-17 11:29:29,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 11:19:55,2024-10-17 11:20:15,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 11:17:34,2024-10-17 11:17:34,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 11:17:04,2024-10-17 11:17:15,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 11:14:58,2024-10-17 11:15:41,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 11:14:06,2024-10-17 11:14:27,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 10:58:38,2024-10-17 10:58:42,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 10:50:35,2024-10-17 10:50:39,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 10:41:05,2024-10-17 10:41:23,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 10:37:04,2024-10-17 10:37:32,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 10:35:12,2024-10-17 10:35:12,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 10:33:30,2024-10-17 10:34:29,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 10:27:59,2024-10-17 10:29:35,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 10:25:13,2024-10-17 10:25:22,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 12:48:58,2024-10-17 12:49:01,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 12:57:02,2024-10-17 12:57:28,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:01:42,2024-10-17 13:01:47,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:26:07,2024-10-17 13:26:45,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:53:45,2024-10-17 13:53:58,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:53:18,2024-10-17 13:53:18,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:49:01,2024-10-17 13:49:02,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:46:10,2024-10-17 13:46:42,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:44:01,2024-10-17 13:44:02,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:41:08,2024-10-17 13:41:15,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:33:56,2024-10-17 13:33:57,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:32:17,2024-10-17 13:32:34,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:30:19,2024-10-17 13:30:38,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:25:19,2024-10-17 13:25:37,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:02:35,2024-10-17 13:09:30,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:19:25,2024-10-17 13:19:39,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:18:30,2024-10-17 13:18:36,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:17:10,2024-10-17 13:17:34,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:15:43,2024-10-17 13:16:09,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:15:10,2024-10-17 13:15:17,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:14:14,2024-10-17 13:14:45,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:13:20,2024-10-17 13:13:30,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:12:28,2024-10-17 13:12:39,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 13:10:16,2024-10-17 13:10:18,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 10:24:00,2024-10-17 10:24:01,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-17 10:23:25,2024-10-17 10:23:25,2,007_20241017_101932_key_events.csv
8,Key.f22,Ctrl+t,2024-10-15 09:15:31,2024-10-15 09:16:27,2,008_20241015_080112_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 17:21:24,2024-10-17 10:20:37,2,007_20241017_101932_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 16:13:59,2024-10-16 16:13:59,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 16:13:56,2024-10-16 16:13:57,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 16:13:49,2024-10-16 16:13:49,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 16:13:47,2024-10-16 16:13:48,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 16:13:45,2024-10-16 16:13:45,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 16:09:54,2024-10-16 16:13:29,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 16:05:37,2024-10-16 16:05:44,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 16:01:37,2024-10-16 16:01:42,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:54:40,2024-10-16 15:55:17,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:53:39,2024-10-16 15:53:46,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:50:44,2024-10-16 15:50:55,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:48:11,2024-10-16 15:48:12,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:45:15,2024-10-16 15:45:26,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:43:46,2024-10-16 15:43:53,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:41:15,2024-10-16 15:42:50,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:39:55,2024-10-16 15:40:04,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:32:37,2024-10-16 15:39:26,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:24:10,2024-10-16 15:24:53,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:15:54,2024-10-16 15:17:52,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:07:56,2024-10-16 15:13:22,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:04:25,2024-10-16 15:04:41,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 16:14:03,2024-10-16 16:14:04,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 16:14:25,2024-10-16 16:14:27,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 16:15:30,2024-10-16 16:15:50,2,007_20241016_115038_key_events.csv
